# rtl-power-fftw output
# Acquisition start: 2025-03-23 12:22:01 UTC
# Acquisition end: 2025-03-23 12:22:11 UTC
#
# frequency [Hz] power spectral density [dB/Hz]
4.415e+08 -46.1985
4.4150391e+08 -46.2152
4.4150781e+08 -46.2651
4.4151172e+08 -46.5322
4.4151562e+08 -46.2624
4.4151953e+08 -45.9987
4.4152344e+08 -47.7252
4.4152734e+08 -47.7087
4.4153125e+08 -47.6724
4.4153516e+08 -47.7136
4.4153906e+08 -47.5451
4.4154297e+08 -45.4755
4.4154688e+08 -44.2632
4.4155078e+08 -45.1677
4.4155469e+08 -45.4819
4.4155859e+08 -45.5531
4.415625e+08 -45.5337
4.4156641e+08 -45.4948
4.4157031e+08 -45.0499
4.4157422e+08 -44.1018
4.4157812e+08 -46.5061
4.4158203e+08 -48.1389
4.4158594e+08 -48.2076
4.4158984e+08 -48.2157
4.4159375e+08 -48.2273
4.4159766e+08 -48.129
4.4160156e+08 -47.5617
4.4160547e+08 -47.7018
4.4160938e+08 -47.8234
4.4161328e+08 -47.2832
4.4161719e+08 -47.0339
4.4162109e+08 -47.2188
4.41625e+08 -47.0661
4.4162891e+08 -46.6164
4.4163281e+08 -47.2887
4.4163672e+08 -48.3096
4.4164062e+08 -48.7342
4.4164453e+08 -48.7744
4.4164844e+08 -48.6612
4.4165234e+08 -48.5805
4.4165625e+08 -48.6423
4.4166016e+08 -48.6919
4.4166406e+08 -48.7182
4.4166797e+08 -48.4164
4.4167188e+08 -45.1479
4.4167578e+08 -46.1087
4.4167969e+08 -46.3094
4.4168359e+08 -45.9452
4.416875e+08 -45.6619
4.4169141e+08 -48.7603
4.4169531e+08 -48.8247
4.4169922e+08 -49.0449
4.4170312e+08 -49.0593
4.4170703e+08 -49.0267
4.4171094e+08 -48.9196
4.4171484e+08 -49.0343
4.4171875e+08 -49.0818
4.4172266e+08 -49.0565
4.4172656e+08 -48.4749
4.4173047e+08 -48.0977
4.4173438e+08 -48.0526
4.4173828e+08 -48.0266
4.4174219e+08 -47.6381
4.4174609e+08 -47.3204
4.4175e+08 -38.4989
4.4175391e+08 -40.3468
4.4175781e+08 -47.4833
4.4176172e+08 -48.4824
4.4176562e+08 -48.5205
4.4176953e+08 -48.9477
4.4177344e+08 -49.2897
4.4177734e+08 -49.3289
4.4178125e+08 -49.4034
4.4178516e+08 -49.2864
4.4178906e+08 -49.2317
4.4179297e+08 -49.324
4.4179688e+08 -49.3196
4.4180078e+08 -49.2929
4.4180469e+08 -49.3673
4.4180859e+08 -48.9184
4.418125e+08 -48.8065
4.4181641e+08 -49.0517
4.4182031e+08 -49.0092
4.4182422e+08 -49.1176
4.4182812e+08 -49.5056
4.4183203e+08 -49.5551
4.4183594e+08 -49.5805
4.4183984e+08 -49.5901
4.4184375e+08 -49.4836
4.4184766e+08 -49.3805
4.4185156e+08 -49.4734
4.4185547e+08 -49.3727
4.4185938e+08 -48.9177
4.4186328e+08 -49.1305
4.4186719e+08 -49.2304
4.4187109e+08 -49.1781
4.41875e+08 -48.9361
4.4187891e+08 -48.5036
4.4188281e+08 -49
4.4188672e+08 -49.297
4.4189062e+08 -49.3808
4.4189453e+08 -49.4268
4.4189844e+08 -49.3189
4.4190234e+08 -49.1504
4.4190625e+08 -49.2347
4.4191016e+08 -49.2653
4.4191406e+08 -48.7687
4.4191797e+08 -48.6279
4.4192188e+08 -48.8045
4.4192578e+08 -49.0235
4.4192969e+08 -48.9318
4.4193359e+08 -48.603
4.419375e+08 -48.1678
4.4194141e+08 -48.7542
4.4194531e+08 -48.8879
4.4194922e+08 -48.8458
4.4195312e+08 -48.9798
4.4195703e+08 -49.0086
4.4196094e+08 -48.9016
4.4196484e+08 -49.007
4.4196875e+08 -48.9961
4.4197266e+08 -48.7216
4.4197656e+08 -48.4262
4.4198047e+08 -48.9271
4.4198438e+08 -49.0402
4.4198828e+08 -48.2136
4.4199219e+08 -48.1186
4.4199609e+08 -47.2585
4.42e+08 -47.0142
4.4200391e+08 -47.9998
4.4200781e+08 -48.1359
4.4201172e+08 -48.6551
4.4201562e+08 -48.5018
4.4201953e+08 -48.6129
4.4202344e+08 -48.9203
4.4202734e+08 -48.7924
4.4203125e+08 -48.559
4.4203516e+08 -48.9773
4.4203906e+08 -49.2689
4.4204297e+08 -49.1209
4.4204688e+08 -48.9315
4.4205078e+08 -48.6602
4.4205469e+08 -46.9236
4.4205859e+08 -46.3928
4.420625e+08 -46.0646
4.4206641e+08 -47.6086
4.4207031e+08 -48.4785
4.4207422e+08 -48.3793
4.4207812e+08 -48.2568
4.4208203e+08 -48.5319
4.4208594e+08 -48.7629
4.4208984e+08 -48.6857
4.4209375e+08 -48.8363
4.4209766e+08 -48.6221
4.4210156e+08 -48.5816
4.4210547e+08 -47.63
4.4210938e+08 -46.9528
4.4211328e+08 -47.1176
4.4211719e+08 -46.9495
4.4212109e+08 -47.2682
4.42125e+08 -41.0888
4.4212891e+08 -47.3029
4.4213281e+08 -47.2332
4.4213672e+08 -46.9287
4.4214062e+08 -47.3562
4.4214453e+08 -46.8014
4.4214844e+08 -47.9209
4.4215234e+08 -48.115
4.4215625e+08 -48.0573
4.4216016e+08 -48.0244
4.4216406e+08 -47.6765
4.4216797e+08 -47.8354
4.4217188e+08 -47.7906
4.4217578e+08 -47.9501
4.4217969e+08 -48.002
4.4218359e+08 -47.8578
4.421875e+08 -47.8211
4.4219141e+08 -47.7572
4.4219531e+08 -47.7982
4.4219922e+08 -47.8538
4.4220312e+08 -47.7676
4.4220703e+08 -48.1694
4.4221094e+08 -48.1522
4.4221484e+08 -48.1562
4.4221875e+08 -48.0376
4.4222266e+08 -47.8619
4.4222656e+08 -48.1359
4.4223047e+08 -48.3862
4.4223438e+08 -48.3688
4.4223828e+08 -47.4643
4.4224219e+08 -47.3471
4.4224609e+08 -47.3007
4.4225e+08 -47.0126
4.4225391e+08 -48.1201
4.4225781e+08 -48.1538
4.4226172e+08 -48.0479
4.4226562e+08 -47.9326
4.4226953e+08 -47.9487
4.4227344e+08 -47.87
4.4227734e+08 -47.9947
4.4228125e+08 -48.0121
4.4228516e+08 -48.0873
4.4228906e+08 -48.1061
4.4229297e+08 -48.0353
4.4229688e+08 -47.9045
4.4230078e+08 -46.6659
4.4230469e+08 -45.9994
4.4230859e+08 -46.5257
4.423125e+08 -46.6065
4.4231641e+08 -46.6389
4.4232031e+08 -46.5664
4.4232422e+08 -46.2736
4.4232812e+08 -45.623
4.4233203e+08 -46.087
4.4233594e+08 -47.1895
4.4233984e+08 -47.5626
4.4234375e+08 -47.6457
4.4234766e+08 -47.6052
4.4235156e+08 -47.5485
4.4235547e+08 -47.3895
4.4235938e+08 -46.0215
4.4236328e+08 -46.3777
4.4236719e+08 -45.7158
4.4237109e+08 -43.8898
4.42375e+08 -44.2141
4.4237891e+08 -45.5986
4.4238281e+08 -45.368
4.4238672e+08 -45.2345
4.4239062e+08 -46.2991
4.4239453e+08 -46.241
4.4239844e+08 -46.9147
4.4240234e+08 -46.8218
4.4240625e+08 -46.6332
4.4241016e+08 -46.5175
4.4241406e+08 -45.9731
4.4241797e+08 -45.842
4.4242188e+08 -46.0277
4.4242578e+08 -45.9391
4.4242969e+08 -45.7126
4.4243359e+08 -45.3961
4.424375e+08 -42.0172
4.4244141e+08 -42.1435
4.4244531e+08 -42.5395
4.4244922e+08 -41.7438
4.4245312e+08 -44.3827
4.4245703e+08 -45.3444
4.4246094e+08 -44.9966
4.4246484e+08 -44.409
4.4246875e+08 -44.2689
4.4247266e+08 -44.2591
4.4247656e+08 -44.4311
4.4248047e+08 -44.4378
4.4248438e+08 -44.1347
4.4248828e+08 -41.4247
4.4249219e+08 -40.7229
4.4249609e+08 -40.8394
4.425e+08 -41.0447
4.4250391e+08 -41.2602
4.4250781e+08 -41.3041
4.4251172e+08 -41.6994
4.4251562e+08 -41.4697
4.4251953e+08 -40.8597
4.4252344e+08 -40.3512
4.4252734e+08 -42.3194
4.4253125e+08 -42.7039
4.4253516e+08 -42.6606
4.4253906e+08 -42.468
4.4254297e+08 -40.1312
4.4254688e+08 -34.6148
4.4255078e+08 -35.8118
4.4255469e+08 -36.5839
4.4255859e+08 -36.9514
4.425625e+08 -37.0176
4.4256641e+08 -36.9254
4.4257031e+08 -36.7102
4.4257422e+08 -35.9922
4.4257812e+08 -34.5605
4.4258203e+08 -36.488
4.4258594e+08 -41.1605
4.4258984e+08 -41.5499
4.4259375e+08 -41.6694
4.4259766e+08 -41.7096
4.4260156e+08 -39.1504
4.4260547e+08 -38.6807
4.4260938e+08 -39.3504
4.4261328e+08 -39.6278
4.4261719e+08 -39.6619
4.4262109e+08 -39.4894
4.42625e+08 -39.5451
4.4262891e+08 -38.9273
4.4263281e+08 -37.2321
4.4263672e+08 -36.6521
4.4264062e+08 -40.5813
4.4264453e+08 -41.4628
4.4264844e+08 -41.3568
4.4265234e+08 -41.0663
4.4265625e+08 -39.6572
4.4266016e+08 -36.9026
4.4266406e+08 -37.9543
4.4266797e+08 -38.4461
4.4267188e+08 -38.6004
4.4267578e+08 -38.4372
4.4267969e+08 -38.0352
4.4268359e+08 -36.9067
4.426875e+08 -27.8904
4.4269141e+08 -27.6949
4.4269531e+08 -28.1545
4.4269922e+08 -38.3061
4.4270312e+08 -39.7326
4.4270703e+08 -40.0584
4.4271094e+08 -39.4778
4.4271484e+08 -38.4302
4.4271875e+08 -38.1636
4.4272266e+08 -38.7861
4.4272656e+08 -38.9254
4.4273047e+08 -38.8277
4.4273438e+08 -38.673
4.4273828e+08 -38.5584
4.4274219e+08 -37.803
4.4274609e+08 -36.2911
4.4275e+08 -36.1806
4.4275391e+08 -38.8852
4.4275781e+08 -39.3995
4.4276172e+08 -39.232
4.4276562e+08 -38.1863
4.4276953e+08 -37.5309
4.4277344e+08 -37.6866
4.4277734e+08 -37.957
4.4278125e+08 -38.0469
4.4278516e+08 -37.9628
4.4278906e+08 -37.7168
4.4279297e+08 -37.551
4.4279688e+08 -37.3506
4.4280078e+08 -37.0877
4.4280469e+08 -36.7678
4.4280859e+08 -36.6152
4.428125e+08 -36.647
4.4281641e+08 -36.2669
4.4282031e+08 -35.6957
4.4282422e+08 -32.6559
4.4282812e+08 -34.1343
4.4283203e+08 -34.9548
4.4283594e+08 -34.9862
4.4283984e+08 -34.6802
4.4284375e+08 -34.3835
4.4284766e+08 -33.9521
4.4285156e+08 -33.2826
4.4285547e+08 -32.4816
4.4285938e+08 -32.0365
4.4286328e+08 -32.3123
4.4286719e+08 -31.993
4.4287109e+08 -31.4128
4.42875e+08 -30.4221
4.4287891e+08 -26.5422
4.4288281e+08 -22.2811
4.4288672e+08 -28.3133
4.4289062e+08 -28.3115
4.4289453e+08 -27.6717
4.4289844e+08 -26.8771
4.4290234e+08 -26.3913
4.4290625e+08 -25.498
4.4291016e+08 -24.4
4.4291406e+08 -23.1363
